Number of Connectives: Mendes Additive Connectives,Number of Connectives: Mendes All Connectives,Number of Connectives: Mendes Causal Connectives,Number of Connectives: Mendes Concessive Connectives,Number of Connectives: Mendes Single-Word Connectives,Number of Connectives: Mendes Temporal Connectives,Cohesive Complexity Feature: Mendes Additive Connectives per Token,Cohesive Complexity Feature: Mendes All Connectives per Token,Cohesive Complexity Feature: Mendes Causal Connectives per Token,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,Cohesive Complexity Feature: Mendes Single-Word Connectives per Connective,Proficiency
13,50,1,0,50,1,0.03551912568306,0.136612021857924,0.002732240437158,0,1,3
12,25,2,1,25,0,0.048387096774194,0.100806451612903,0.008064516129032,0.004032258064516,1,3
6,34,2,1,34,2,0.019354838709677,0.109677419354839,0.006451612903226,0.003225806451613,1,3
10,31,3,0,31,3,0.037037037037037,0.114814814814815,0.011111111111111,0,1,3
7,11,0,0,11,0,0.050724637681159,0.079710144927536,0,0,1,3
12,38,0,1,38,0,0.052631578947368,0.166666666666667,0,0.004385964912281,1,3
6,31,2,0,31,1,0.016574585635359,0.085635359116022,0.005524861878453,0,1,3
8,24,0,0,24,1,0.036036036036036,0.108108108108108,0,0,1,3
9,18,0,0,18,0,0.086538461538462,0.173076923076923,0,0,1,3
14,33,0,0,33,1,0.074468085106383,0.175531914893617,0,0,1,3
5,12,2,0,12,0,0.034965034965035,0.083916083916084,0.013986013986014,0,1,3
9,32,3,0,32,0,0.032608695652174,0.115942028985507,0.010869565217391,0,1,3
4,12,0,0,12,0,0.032,0.096,0,0,1,3
9,23,4,0,23,0,0.038135593220339,0.097457627118644,0.016949152542373,0,1,3
10,41,5,0,41,1,0.034246575342466,0.14041095890411,0.017123287671233,0,1,3
3,21,3,0,21,0,0.021428571428571,0.15,0.021428571428571,0,1,3
8,38,5,0,38,2,0.032388663967611,0.153846153846154,0.020242914979757,0,1,3
5,8,0,0,8,0,0.056818181818182,0.090909090909091,0,0,1,3
6,14,0,0,14,0,0.0375,0.0875,0,0,1,3
16,30,0,0,30,1,0.060606060606061,0.113636363636364,0,0,1,3
6,32,1,0,32,1,0.020338983050848,0.108474576271186,0.003389830508475,0,1,3
2,8,1,0,8,0,0.020833333333333,0.083333333333333,0.010416666666667,0,1,3
8,33,5,0,33,2,0.024390243902439,0.100609756097561,0.015243902439024,0,1,3
7,19,1,0,19,1,0.061946902654867,0.168141592920354,0.008849557522124,0,1,3
3,30,4,0,30,1,0.014925373134328,0.149253731343284,0.019900497512438,0,1,3
12,43,4,0,43,2,0.031007751937985,0.111111111111111,0.010335917312662,0,1,3
11,35,3,0,35,1,0.031518624641834,0.100286532951289,0.008595988538682,0,1,3
3,8,1,0,8,0,0.021897810218978,0.058394160583942,0.007299270072993,0,1,3
10,28,0,0,28,1,0.034246575342466,0.095890410958904,0,0,1,3
7,21,1,0,21,0,0.03448275862069,0.103448275862069,0.004926108374384,0,1,3
11,37,2,0,37,0,0.038732394366197,0.130281690140845,0.007042253521127,0,1,3
6,35,1,0,35,1,0.022900763358779,0.133587786259542,0.00381679389313,0,1,3
5,11,0,0,11,1,0.046296296296296,0.101851851851852,0,0,1,3
4,14,2,0,14,0,0.021857923497268,0.076502732240437,0.010928961748634,0,1,3
8,30,5,0,30,2,0.031372549019608,0.117647058823529,0.019607843137255,0,1,3
10,52,0,1,52,4,0.030581039755352,0.159021406727829,0,0.003058103975535,1,3
11,19,0,1,19,1,0.066265060240964,0.114457831325301,0,0.006024096385542,1,3
14,47,1,0,47,1,0.043076923076923,0.144615384615385,0.003076923076923,0,1,3
12,21,0,1,21,0,0.066298342541437,0.116022099447514,0,0.005524861878453,1,3
6,13,0,1,13,0,0.045801526717557,0.099236641221374,0,0.00763358778626,1,3
11,26,3,0,26,2,0.044715447154472,0.105691056910569,0.01219512195122,0,1,3
9,35,3,1,35,0,0.025,0.097222222222222,0.008333333333333,0.002777777777778,1,3
3,14,0,0,14,1,0.03030303030303,0.141414141414141,0,0,1,3
11,29,1,0,29,2,0.056410256410256,0.148717948717949,0.005128205128205,0,1,3
11,35,0,0,35,0,0.035830618892508,0.11400651465798,0,0,1,3
11,24,1,0,24,0,0.046808510638298,0.102127659574468,0.004255319148936,0,1,3
4,28,0,0,28,0,0.015037593984962,0.105263157894737,0,0,1,3
6,28,0,0,28,0,0.020761245674741,0.096885813148789,0,0,1,3
8,35,0,0,35,0,0.031746031746032,0.138888888888889,0,0,1,3
10,29,1,1,29,0,0.038022813688213,0.110266159695817,0.003802281368821,0.003802281368821,1,3
7,27,0,0,27,1,0.032710280373832,0.126168224299065,0,0,1,3
10,24,1,0,24,0,0.038910505836576,0.093385214007782,0.003891050583658,0,1,3
10,21,0,1,21,0,0.039525691699605,0.08300395256917,0,0.00395256916996,1,3
7,25,1,0,25,0,0.025179856115108,0.089928057553957,0.003597122302158,0,1,3
8,31,2,0,31,0,0.02846975088968,0.110320284697509,0.00711743772242,0,1,3
4,19,1,1,19,0,0.014336917562724,0.068100358422939,0.003584229390681,0.003584229390681,1,3
4,17,0,0,17,0,0.019047619047619,0.080952380952381,0,0,1,3
7,25,2,0,25,1,0.027667984189723,0.098814229249012,0.007905138339921,0,1,3
12,30,2,1,30,2,0.063157894736842,0.157894736842105,0.010526315789474,0.005263157894737,1,3
2,16,0,0,16,1,0.016666666666667,0.133333333333333,0,0,1,3
6,22,3,2,22,0,0.038709677419355,0.141935483870968,0.019354838709677,0.012903225806452,1,3
3,15,1,0,15,0,0.024193548387097,0.120967741935484,0.008064516129032,0,1,3
7,18,0,1,18,1,0.055555555555556,0.142857142857143,0,0.007936507936508,1,3
2,12,1,0,12,0,0.02020202020202,0.121212121212121,0.01010101010101,0,1,3
4,4,0,0,4,0,0.050632911392405,0.050632911392405,0,0,1,3
10,20,2,0,20,0,0.062111801242236,0.124223602484472,0.012422360248447,0,1,3
2,10,1,0,10,0,0.019047619047619,0.095238095238095,0.00952380952381,0,1,3
1,10,2,0,10,1,0.014492753623188,0.144927536231884,0.028985507246377,0,1,3
2,9,1,0,9,0,0.027777777777778,0.125,0.013888888888889,0,1,3
9,12,1,0,12,0,0.089108910891089,0.118811881188119,0.00990099009901,0,1,3
4,9,0,0,9,1,0.038095238095238,0.085714285714286,0,0,1,3
2,8,1,0,8,0,0.022727272727273,0.090909090909091,0.011363636363636,0,1,3
3,7,1,0,7,1,0.044117647058824,0.102941176470588,0.014705882352941,0,1,3
4,9,0,0,9,1,0.032520325203252,0.073170731707317,0,0,1,3
5,11,2,0,11,1,0.043478260869565,0.095652173913044,0.017391304347826,0,1,3
1,5,2,0,5,1,0.01123595505618,0.056179775280899,0.02247191011236,0,1,3
0,3,0,0,3,0,0,0.055555555555556,0,0,1,3
5,8,1,0,8,1,0.081967213114754,0.131147540983607,0.016393442622951,0,1,3
10,33,3,0,33,1,0.034965034965035,0.115384615384615,0.010489510489511,0,1,3
20,49,1,0,49,2,0.049875311720698,0.122194513715711,0.002493765586035,0,1,3
13,38,2,0,38,1,0.037463976945245,0.109510086455331,0.005763688760807,0,1,3
16,42,6,0,42,2,0.047761194029851,0.125373134328358,0.017910447761194,0,1,3
7,32,1,0,32,0,0.021148036253776,0.096676737160121,0.003021148036254,0,1,3
8,27,1,0,27,1,0.03030303030303,0.102272727272727,0.003787878787879,0,1,3
5,18,3,0,18,1,0.034965034965035,0.125874125874126,0.020979020979021,0,1,3
4,19,0,1,19,1,0.025477707006369,0.121019108280255,0,0.006369426751592,1,3
8,22,1,0,22,0,0.064516129032258,0.17741935483871,0.008064516129032,0,1,1
6,29,6,0,29,1,0.027777777777778,0.134259259259259,0.027777777777778,0,1,1
4,8,0,0,8,2,0.034782608695652,0.069565217391304,0,0,1,1
5,12,1,0,12,1,0.041322314049587,0.099173553719008,0.008264462809917,0,1,1
4,10,0,0,10,0,0.028368794326241,0.070921985815603,0,0,1,1
10,20,1,0,20,1,0.044642857142857,0.089285714285714,0.004464285714286,0,1,1
5,28,2,0,28,2,0.030674846625767,0.171779141104294,0.012269938650307,0,1,1
3,11,1,0,11,1,0.0234375,0.0859375,0.0078125,0,1,1
9,20,1,0,20,3,0.042452830188679,0.094339622641509,0.004716981132075,0,1,1
0,16,1,0,16,0,0,0.092485549132948,0.005780346820809,0,1,1
12,27,2,0,27,0,0.052863436123348,0.118942731277533,0.008810572687225,0,1,1
6,10,0,0,10,0,0.055045871559633,0.091743119266055,0,0,1,2
4,12,1,0,12,1,0.032520325203252,0.097560975609756,0.008130081300813,0,1,2
5,7,0,0,7,0,0.043859649122807,0.06140350877193,0,0,1,2
6,12,0,0,12,0,0.068965517241379,0.137931034482759,0,0,1,2
15,35,2,2,35,0,0.05338078291815,0.124555160142349,0.00711743772242,0.00711743772242,1,2
15,40,0,0,40,0,0.060483870967742,0.161290322580645,0,0,1,2
4,20,3,0,20,0,0.018518518518519,0.092592592592593,0.013888888888889,0,1,2
17,39,0,0,39,3,0.050898203592814,0.116766467065868,0,0,1,2
13,38,7,0,38,0,0.052208835341366,0.152610441767068,0.028112449799197,0,1,2
16,29,2,0,29,0,0.076190476190476,0.138095238095238,0.00952380952381,0,1,2
7,26,1,0,26,1,0.035175879396985,0.130653266331658,0.005025125628141,0,1,2
7,24,3,0,24,0,0.035353535353535,0.121212121212121,0.015151515151515,0,1,2
15,31,3,0,31,1,0.043988269794721,0.090909090909091,0.008797653958944,0,1,2
6,10,1,0,10,0,0.065934065934066,0.10989010989011,0.010989010989011,0,1,2
7,40,4,0,40,2,0.02258064516129,0.129032258064516,0.012903225806452,0,1,2
4,29,1,1,29,3,0.02,0.145,0.005,0.005,1,2
15,28,0,0,28,1,0.05859375,0.109375,0,0,1,2
12,38,2,0,38,3,0.043478260869565,0.13768115942029,0.007246376811594,0,1,2
15,27,1,0,27,0,0.052631578947368,0.094736842105263,0.003508771929825,0,1,2
5,19,1,0,19,1,0.028571428571429,0.108571428571429,0.005714285714286,0,1,3
20,51,4,0,51,0,0.078125,0.19921875,0.015625,0,1,3
14,39,3,0,39,3,0.040816326530612,0.113702623906706,0.008746355685131,0,1,3
5,22,0,0,22,2,0.023474178403756,0.103286384976526,0,0,1,3
4,10,1,0,10,0,0.055555555555556,0.138888888888889,0.013888888888889,0,1,3
9,16,1,0,16,1,0.066666666666667,0.118518518518519,0.007407407407407,0,1,3
8,19,0,0,19,3,0.032786885245902,0.077868852459016,0,0,1,3
7,18,3,1,18,0,0.037037037037037,0.095238095238095,0.015873015873016,0.005291005291005,1,3
0,9,0,0,9,0,0,0.092783505154639,0,0,1,1
6,23,1,0,23,0,0.046153846153846,0.176923076923077,0.007692307692308,0,1,1
4,9,0,0,9,0,0.044444444444444,0.1,0,0,1,1
4,21,3,0,21,0,0.028368794326241,0.148936170212766,0.021276595744681,0,1,1
11,21,1,0,21,0,0.054187192118227,0.103448275862069,0.004926108374384,0,1,1
6,19,1,0,19,0,0.042553191489362,0.134751773049645,0.00709219858156,0,1,1
8,15,0,0,15,0,0.059701492537313,0.111940298507463,0,0,1,1
2,15,0,0,15,0,0.01980198019802,0.148514851485149,0,0,1,1
2,16,3,0,16,3,0.013793103448276,0.110344827586207,0.020689655172414,0,1,1
2,17,0,0,17,2,0.018181818181818,0.154545454545455,0,0,1,1
1,13,0,0,13,0,0.006451612903226,0.083870967741936,0,0,1,1
24,56,1,0,56,5,0.053811659192825,0.125560538116592,0.002242152466368,0,1,1
4,19,2,0,19,2,0.025641025641026,0.121794871794872,0.012820512820513,0,1,1
3,4,0,0,4,0,0.068181818181818,0.090909090909091,0,0,1,1
12,16,2,0,16,1,0.071428571428571,0.095238095238095,0.011904761904762,0,1,1
10,13,1,0,13,0,0.117647058823529,0.152941176470588,0.011764705882353,0,1,1
3,10,0,0,10,0,0.03125,0.104166666666667,0,0,1,1
6,13,1,0,13,1,0.037267080745342,0.080745341614907,0.006211180124224,0,1,1
9,21,0,0,21,2,0.044554455445545,0.103960396039604,0,0,1,1
6,11,1,0,11,0,0.075,0.1375,0.0125,0,1,1
3,6,0,0,6,0,0.056603773584906,0.113207547169811,0,0,1,1
2,5,1,0,5,0,0.029850746268657,0.074626865671642,0.014925373134328,0,1,1
1,10,0,0,10,0,0.011627906976744,0.116279069767442,0,0,1,1
3,10,1,0,10,0,0.032258064516129,0.10752688172043,0.010752688172043,0,1,1
6,16,0,0,16,1,0.038961038961039,0.103896103896104,0,0,1,1
4,11,1,0,11,0,0.07843137254902,0.215686274509804,0.019607843137255,0,1,1
0,2,0,0,2,0,0,0.037735849056604,0,0,1,1
4,9,1,0,9,0,0.047619047619048,0.107142857142857,0.011904761904762,0,1,1
4,7,0,0,7,0,0.036363636363636,0.063636363636364,0,0,1,1
0,3,0,0,3,0,0,0.034883720930233,0,0,1,1
8,10,0,0,10,0,0.091954022988506,0.114942528735632,0,0,1,1
1,3,2,0,3,0,0.01219512195122,0.036585365853659,0.024390243902439,0,1,1
7,13,0,0,13,0,0.053030303030303,0.098484848484849,0,0,1,1
4,17,3,0,17,1,0.036036036036036,0.153153153153153,0.027027027027027,0,1,1
5,24,3,0,24,1,0.028901734104046,0.138728323699422,0.017341040462428,0,1,1
7,19,3,0,19,0,0.036082474226804,0.097938144329897,0.015463917525773,0,1,1
10,24,0,0,24,0,0.048076923076923,0.115384615384615,0,0,1,1
7,40,5,1,40,5,0.033018867924528,0.188679245283019,0.023584905660377,0.004716981132075,1,1
10,30,3,0,30,0,0.052083333333333,0.15625,0.015625,0,1,1
8,27,3,1,27,0,0.044692737430168,0.150837988826816,0.016759776536313,0.005586592178771,1,1
11,28,3,0,28,5,0.054187192118227,0.137931034482759,0.014778325123153,0,1,1
11,38,1,0,38,5,0.067901234567901,0.234567901234568,0.006172839506173,0,1,1
0,7,1,0,7,0,0,0.098591549295775,0.014084507042254,0,1,1
4,14,1,0,14,0,0.032258064516129,0.112903225806452,0.008064516129032,0,1,1
6,14,0,0,14,3,0.040268456375839,0.093959731543624,0,0,1,1
5,10,0,0,10,1,0.043859649122807,0.087719298245614,0,0,1,1
1,7,2,0,7,0,0.008403361344538,0.058823529411765,0.016806722689076,0,1,1
8,24,0,0,24,3,0.037735849056604,0.113207547169811,0,0,1,1
2,11,0,0,11,2,0.022988505747126,0.126436781609195,0,0,1,1
3,14,1,0,14,1,0.020979020979021,0.097902097902098,0.006993006993007,0,1,1
2,11,1,0,11,0,0.018691588785047,0.102803738317757,0.009345794392523,0,1,1
9,22,1,0,22,1,0.052941176470588,0.129411764705882,0.005882352941176,0,1,1
8,47,10,0,47,1,0.023952095808383,0.140718562874251,0.029940119760479,0,1,1
5,12,2,0,12,0,0.040322580645161,0.096774193548387,0.016129032258065,0,1,1
11,24,3,0,24,0,0.057591623036649,0.12565445026178,0.015706806282723,0,1,1
4,9,1,0,9,0,0.029850746268657,0.067164179104478,0.007462686567164,0,1,1
6,12,0,0,12,1,0.053571428571429,0.107142857142857,0,0,1,1
2,5,1,0,5,0,0.03921568627451,0.098039215686275,0.019607843137255,0,1,1
3,18,0,0,18,1,0.014705882352941,0.088235294117647,0,0,1,1
3,8,2,0,8,0,0.0375,0.1,0.025,0,1,1
4,14,0,1,14,0,0.03030303030303,0.106060606060606,0,0.007575757575758,1,1
3,20,0,0,20,0,0.022556390977444,0.150375939849624,0,0,1,1
4,13,0,0,13,0,0.031007751937985,0.10077519379845,0,0,1,1
7,36,2,0,36,1,0.021739130434783,0.111801242236025,0.006211180124224,0,1,1
6,11,0,0,11,0,0.057692307692308,0.105769230769231,0,0,1,1
3,11,1,0,11,2,0.028846153846154,0.105769230769231,0.009615384615385,0,1,1
6,24,2,0,24,2,0.038461538461539,0.153846153846154,0.012820512820513,0,1,1
9,12,0,0,12,0,0.068702290076336,0.091603053435115,0,0,1,1
4,17,0,0,17,2,0.025641025641026,0.108974358974359,0,0,1,1
6,9,0,0,9,0,0.038961038961039,0.058441558441558,0,0,1,1
6,8,0,0,8,0,0.081081081081081,0.108108108108108,0,0,1,1
2,10,1,0,10,0,0.019047619047619,0.095238095238095,0.00952380952381,0,1,1
13,32,0,0,32,0,0.056768558951965,0.139737991266376,0,0,1,1
11,18,0,0,18,1,0.061797752808989,0.101123595505618,0,0,1,1
10,20,1,2,20,0,0.070422535211268,0.140845070422535,0.007042253521127,0.014084507042254,1,1
10,13,0,0,13,0,0.070422535211268,0.091549295774648,0,0,1,1
1,5,1,0,5,1,0.016129032258065,0.080645161290323,0.016129032258065,0,1,1
12,14,0,0,14,1,0.090225563909774,0.105263157894737,0,0,1,1
6,8,0,0,8,0,0.103448275862069,0.137931034482759,0,0,1,1
3,7,0,0,7,0,0.027027027027027,0.063063063063063,0,0,1,1
4,7,0,0,7,0,0.047619047619048,0.083333333333333,0,0,1,1
7,14,0,0,14,1,0.053435114503817,0.106870229007634,0,0,1,1
9,12,0,0,12,0,0.078947368421053,0.105263157894737,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,0,4,1,0.014084507042254,0.056338028169014,0,0,1,1
3,8,3,0,8,0,0.039473684210526,0.105263157894737,0.039473684210526,0,1,1
4,20,1,0,20,1,0.033898305084746,0.169491525423729,0.008474576271186,0,1,1
7,17,2,0,17,0,0.067307692307692,0.163461538461538,0.019230769230769,0,1,1
4,12,3,0,12,0,0.037037037037037,0.111111111111111,0.027777777777778,0,1,1
10,26,3,0,26,2,0.068493150684932,0.178082191780822,0.02054794520548,0,1,1
2,6,1,0,6,0,0.035087719298246,0.105263157894737,0.017543859649123,0,1,1
6,9,0,0,9,0,0.090909090909091,0.136363636363636,0,0,1,1
1,9,1,0,9,0,0.013333333333333,0.12,0.013333333333333,0,1,1
7,20,4,1,20,1,0.041420118343195,0.118343195266272,0.023668639053254,0.005917159763314,1,1
2,11,5,0,11,0,0.018181818181818,0.1,0.045454545454546,0,1,1
4,11,1,0,11,0,0.049382716049383,0.135802469135802,0.012345679012346,0,1,1
6,16,1,0,16,1,0.042253521126761,0.112676056338028,0.007042253521127,0,1,1
3,11,1,0,11,0,0.028571428571429,0.104761904761905,0.00952380952381,0,1,1
4,8,0,0,8,0,0.043010752688172,0.086021505376344,0,0,1,1
2,7,1,0,7,0,0.016666666666667,0.058333333333333,0.008333333333333,0,1,1
7,15,2,0,15,1,0.076086956521739,0.16304347826087,0.021739130434783,0,1,1
5,13,5,0,13,0,0.053763440860215,0.139784946236559,0.053763440860215,0,1,1
7,22,2,0,22,0,0.044025157232704,0.138364779874214,0.012578616352201,0,1,1
3,18,1,0,18,0,0.022388059701493,0.134328358208955,0.007462686567164,0,1,1
4,15,0,0,15,1,0.033613445378151,0.126050420168067,0,0,1,1
1,9,3,0,9,1,0.011764705882353,0.105882352941176,0.035294117647059,0,1,1
2,7,2,0,7,0,0.024096385542169,0.08433734939759,0.024096385542169,0,1,1
7,14,0,0,14,1,0.055118110236221,0.110236220472441,0,0,1,1
1,18,4,0,18,2,0.007575757575758,0.136363636363636,0.03030303030303,0,1,1
2,14,1,0,14,0,0.016528925619835,0.115702479338843,0.008264462809917,0,1,1
5,8,0,0,8,0,0.087719298245614,0.140350877192982,0,0,1,1
7,8,0,0,8,0,0.107692307692308,0.123076923076923,0,0,1,1
8,9,0,0,9,0,0.137931034482759,0.155172413793103,0,0,1,1
3,9,0,0,9,0,0.053571428571429,0.160714285714286,0,0,1,1
11,27,2,0,27,3,0.043137254901961,0.105882352941176,0.007843137254902,0,1,1
0,12,0,0,12,1,0,0.091603053435115,0,0,1,1
2,8,0,1,8,0,0.024096385542169,0.096385542168675,0,0.012048192771084,1,1
23,50,4,0,50,1,0.070552147239264,0.153374233128834,0.012269938650307,0,1,1
19,31,1,0,31,0,0.07421875,0.12109375,0.00390625,0,1,1
3,10,2,0,10,1,0.036585365853659,0.121951219512195,0.024390243902439,0,1,1
1,5,2,0,5,0,0.019607843137255,0.098039215686275,0.03921568627451,0,1,1
9,23,4,0,23,0,0.045,0.115,0.02,0,1,1
6,24,3,0,24,2,0.021897810218978,0.087591240875912,0.010948905109489,0,1,1
9,26,1,0,26,1,0.03862660944206,0.111587982832618,0.004291845493562,0,1,1
5,10,0,0,10,0,0.052631578947368,0.105263157894737,0,0,1,1
2,20,1,0,20,0,0.013513513513514,0.135135135135135,0.006756756756757,0,1,1
2,19,1,0,19,0,0.011627906976744,0.11046511627907,0.005813953488372,0,1,1
17,20,0,0,20,0,0.090909090909091,0.106951871657754,0,0,1,1
7,23,1,0,23,1,0.049295774647887,0.161971830985915,0.007042253521127,0,1,1
4,21,2,0,21,0,0.022857142857143,0.12,0.011428571428571,0,1,1
15,25,2,0,25,0,0.081967213114754,0.136612021857924,0.010928961748634,0,1,1
8,20,2,0,20,0,0.041025641025641,0.102564102564103,0.01025641025641,0,1,1
6,18,0,0,18,1,0.038461538461539,0.115384615384615,0,0,1,1
3,27,3,0,27,0,0.018987341772152,0.170886075949367,0.018987341772152,0,1,1
10,17,1,0,17,0,0.067114093959732,0.114093959731544,0.006711409395973,0,1,1
8,19,1,0,19,0,0.045714285714286,0.108571428571429,0.005714285714286,0,1,1
4,10,0,0,10,2,0.026666666666667,0.066666666666667,0,0,1,1
10,23,4,0,23,0,0.051020408163265,0.11734693877551,0.020408163265306,0,1,1
5,7,0,0,7,0,0.049019607843137,0.068627450980392,0,0,1,1
15,32,3,0,32,1,0.066666666666667,0.142222222222222,0.013333333333333,0,1,1
5,21,2,0,21,0,0.028089887640449,0.117977528089888,0.01123595505618,0,1,1
4,19,3,0,19,1,0.033057851239669,0.15702479338843,0.024793388429752,0,1,1
14,21,0,0,21,0,0.063348416289593,0.095022624434389,0,0,1,1
14,26,1,0,26,1,0.061674008810573,0.114537444933921,0.004405286343612,0,1,1
5,6,0,0,6,0,0.084745762711864,0.101694915254237,0,0,1,1
5,12,1,0,12,0,0.038167938931298,0.091603053435115,0.00763358778626,0,1,1
8,26,2,0,26,0,0.040816326530612,0.13265306122449,0.010204081632653,0,1,2
5,18,4,0,18,0,0.034722222222222,0.125,0.027777777777778,0,1,2
5,15,1,0,15,0,0.052631578947368,0.157894736842105,0.010526315789474,0,1,2
3,12,3,0,12,0,0.028846153846154,0.115384615384615,0.028846153846154,0,1,2
7,29,1,0,29,1,0.035897435897436,0.148717948717949,0.005128205128205,0,1,2
7,22,1,0,22,2,0.042944785276074,0.134969325153374,0.006134969325153,0,1,2
4,26,0,0,26,3,0.017857142857143,0.116071428571429,0,0,1,2
3,11,3,0,11,0,0.024590163934426,0.09016393442623,0.024590163934426,0,1,2
4,16,1,0,16,0,0.027397260273973,0.10958904109589,0.006849315068493,0,1,2
13,27,3,0,27,0,0.05327868852459,0.110655737704918,0.012295081967213,0,1,2
17,32,0,1,32,0,0.068,0.128,0,0.004,1,2
4,8,1,0,8,0,0.036697247706422,0.073394495412844,0.009174311926606,0,1,2
8,18,0,0,18,2,0.031128404669261,0.070038910505837,0,0,1,2
8,19,0,0,19,0,0.033755274261603,0.080168776371308,0,0,1,2
3,7,1,0,7,0,0.024590163934426,0.057377049180328,0.008196721311475,0,1,2
5,9,1,0,9,0,0.058139534883721,0.104651162790698,0.011627906976744,0,1,2
6,11,0,0,11,1,0.069767441860465,0.127906976744186,0,0,1,2
5,24,4,0,24,1,0.02,0.096,0.016,0,1,2
6,25,1,0,25,2,0.029411764705882,0.122549019607843,0.004901960784314,0,1,2
9,20,0,0,20,2,0.054545454545455,0.121212121212121,0,0,1,2
3,20,1,1,20,1,0.013824884792627,0.092165898617512,0.004608294930876,0.004608294930876,1,2
8,22,0,0,22,0,0.036697247706422,0.100917431192661,0,0,1,2
7,39,4,0,39,0,0.024221453287197,0.134948096885813,0.013840830449827,0,1,2
7,28,1,0,28,1,0.039772727272727,0.159090909090909,0.005681818181818,0,1,2
8,25,2,0,25,0,0.036529680365297,0.114155251141553,0.009132420091324,0,1,2
5,14,0,0,14,0,0.034965034965035,0.097902097902098,0,0,1,2
4,19,1,0,19,0,0.016129032258065,0.076612903225807,0.004032258064516,0,1,2
4,7,1,0,7,0,0.054794520547945,0.095890410958904,0.013698630136986,0,1,2
4,12,1,0,12,1,0.044444444444444,0.133333333333333,0.011111111111111,0,1,2
7,48,3,0,48,6,0.020348837209302,0.13953488372093,0.008720930232558,0,1,2
2,11,0,0,11,0,0.021276595744681,0.117021276595745,0,0,1,2
12,43,4,1,43,1,0.039344262295082,0.140983606557377,0.013114754098361,0.00327868852459,1,2
9,18,3,0,18,0,0.060402684563758,0.120805369127517,0.02013422818792,0,1,2
7,14,0,0,14,0,0.072164948453608,0.144329896907216,0,0,1,2
8,14,1,0,14,0,0.064516129032258,0.112903225806452,0.008064516129032,0,1,2
11,25,2,0,25,0,0.063583815028902,0.144508670520231,0.011560693641619,0,1,2
4,20,1,0,20,2,0.023391812865497,0.116959064327485,0.005847953216374,0,1,2
8,26,3,1,26,0,0.035714285714286,0.116071428571429,0.013392857142857,0.004464285714286,1,2
5,20,0,0,20,0,0.020491803278689,0.081967213114754,0,0,1,2
6,15,0,0,15,0,0.027272727272727,0.068181818181818,0,0,1,2
11,32,1,0,32,0,0.047210300429185,0.137339055793991,0.004291845493562,0,1,2
5,23,4,0,23,0,0.025510204081633,0.11734693877551,0.020408163265306,0,1,2
6,27,2,0,27,1,0.031088082901554,0.139896373056995,0.010362694300518,0,1,2
7,24,3,1,24,0,0.035353535353535,0.121212121212121,0.015151515151515,0.005050505050505,1,2
6,29,2,0,29,0,0.031088082901554,0.150259067357513,0.010362694300518,0,1,2
5,17,5,0,17,0,0.023809523809524,0.080952380952381,0.023809523809524,0,1,2
