Number of Connectives: Mendes Additive Connectives,Number of Connectives: Mendes All Connectives,Number of Connectives: Mendes Causal Connectives,Number of Connectives: Mendes Concessive Connectives,Number of Connectives: Mendes Single-Word Connectives,Number of Connectives: Mendes Temporal Connectives,Cohesive Complexity Feature: Mendes Additive Connectives per Token,Cohesive Complexity Feature: Mendes All Connectives per Token,Cohesive Complexity Feature: Mendes Causal Connectives per Token,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,Cohesive Complexity Feature: Mendes Single-Word Connectives per Connective,Level
17,51,6,0,51,0,0.028192371475954,0.084577114427861,0.009950248756219,0,1,4
20,58,2,1,58,0,0.031796502384738,0.092209856915739,0.003179650238474,0.001589825119237,1,4
16,67,8,0,67,1,0.027923211169285,0.116928446771379,0.013961605584642,0,1,4
13,51,5,0,51,0,0.021276595744681,0.083469721767594,0.008183306055646,0,1,4
13,58,4,0,58,1,0.0223752151463,0.099827882960413,0.006884681583477,0,1,4
14,39,2,0,39,1,0.022875816993464,0.063725490196078,0.003267973856209,0,1,4
8,57,5,0,57,3,0.018867924528302,0.134433962264151,0.011792452830189,0,1,4
16,58,6,1,58,4,0.026622296173045,0.096505823627288,0.009983361064892,0.001663893510815,1,4
21,55,5,0,55,1,0.03476821192053,0.091059602649007,0.008278145695364,0,1,4
24,69,0,0,69,0,0.039735099337748,0.114238410596026,0,0,1,4
11,48,3,0,48,4,0.018151815181518,0.079207920792079,0.004950495049505,0,1,4
24,70,6,0,70,1,0.039344262295082,0.114754098360656,0.00983606557377,0,1,4
18,55,2,0,55,0,0.030612244897959,0.093537414965986,0.003401360544218,0,1,4
20,58,2,0,58,4,0.033333333333333,0.096666666666667,0.003333333333333,0,1,4
15,49,1,0,49,2,0.024793388429752,0.08099173553719,0.001652892561983,0,1,4
16,38,1,0,38,0,0.026890756302521,0.063865546218487,0.001680672268908,0,1,4
11,55,1,1,55,4,0.018363939899833,0.091819699499165,0.001669449081803,0.001669449081803,1,4
17,56,3,0,56,2,0.028099173553719,0.092561983471074,0.00495867768595,0,1,4
14,41,0,0,41,2,0.023140495867769,0.067768595041322,0,0,1,4
18,53,5,0,53,1,0.030100334448161,0.088628762541806,0.008361204013378,0,1,4
28,64,5,0,64,1,0.047538200339559,0.108658743633277,0.00848896434635,0,1,4
10,61,1,0,61,3,0.015673981191223,0.095611285266458,0.001567398119122,0,1,4
12,45,1,1,45,3,0.020373514431239,0.076400679117148,0.00169779286927,0.00169779286927,1,4
9,47,7,0,47,0,0.014851485148515,0.077557755775578,0.011551155115512,0,1,4
15,45,7,0,45,1,0.024711696869852,0.074135090609555,0.011532125205931,0,1,4
13,57,4,0,57,3,0.021487603305785,0.094214876033058,0.006611570247934,0,1,4
18,56,5,0,56,1,0.029605263157895,0.092105263157895,0.008223684210526,0,1,4
17,45,2,0,45,0,0.028380634390651,0.075125208681135,0.003338898163606,0,1,4
13,42,3,0,42,1,0.021416803953872,0.069192751235585,0.00494233937397,0,1,4
6,49,1,0,49,1,0.009983361064892,0.08153078202995,0.001663893510815,0,1,4
19,49,1,0,49,2,0.031613976705491,0.08153078202995,0.001663893510815,0,1,4
21,52,6,1,52,3,0.033546325878594,0.083067092651757,0.009584664536741,0.001597444089457,1,4
13,49,3,0,49,0,0.021739130434783,0.081939799331104,0.005016722408027,0,1,4
10,42,4,0,42,0,0.016207455429498,0.06807131280389,0.006482982171799,0,1,4
12,40,1,0,40,3,0.019672131147541,0.065573770491803,0.001639344262295,0,1,4
9,51,1,0,51,4,0.01468189233279,0.083197389885808,0.00163132137031,0,1,4
13,56,2,0,56,1,0.020537124802528,0.088467614533965,0.003159557661927,0,1,4
14,63,4,0,63,0,0.021978021978022,0.098901098901099,0.006279434850863,0,1,4
21,50,2,0,50,2,0.034539473684211,0.082236842105263,0.003289473684211,0,1,4
12,44,2,0,44,1,0.019575856443719,0.071778140293638,0.00326264274062,0,1,4
19,39,1,0,39,1,0.031301482701812,0.064250411861615,0.00164744645799,0,1,4
12,58,5,1,58,3,0.020168067226891,0.097478991596639,0.008403361344538,0.001680672268908,1,4
19,62,2,1,62,1,0.031719532554257,0.103505843071786,0.003338898163606,0.001669449081803,1,4
10,51,7,0,51,1,0.016207455429498,0.082658022690438,0.011345218800648,0,1,4
16,52,3,1,52,1,0.026490066225166,0.086092715231788,0.004966887417219,0.001655629139073,1,4
18,45,3,0,45,0,0.029220779220779,0.073051948051948,0.00487012987013,0,1,4
12,64,8,0,64,0,0.022857142857143,0.121904761904762,0.015238095238095,0,1,4
10,32,3,0,32,0,0.016556291390729,0.052980132450331,0.004966887417219,0,1,4
15,51,2,0,51,0,0.02495840266223,0.084858569051581,0.003327787021631,0,1,4
17,55,6,0,55,0,0.028428093645485,0.091973244147157,0.010033444816054,0,1,4
12,45,5,0,45,2,0.020033388981636,0.075125208681135,0.008347245409015,0,1,4
18,58,8,0,58,0,0.029315960912052,0.094462540716612,0.013029315960912,0,1,4
14,43,3,0,43,0,0.022653721682848,0.06957928802589,0.004854368932039,0,1,4
25,49,3,0,49,3,0.042158516020236,0.082630691399663,0.005059021922428,0,1,4
9,43,5,0,43,2,0.01453957996769,0.069466882067851,0.008077544426494,0,1,4
20,69,2,0,69,2,0.032520325203252,0.11219512195122,0.003252032520325,0,1,4
15,61,5,0,61,1,0.024793388429752,0.100826446280992,0.008264462809917,0,1,4
8,37,3,0,37,1,0.020304568527919,0.093908629441624,0.00761421319797,0,1,4
9,41,0,0,41,0,0.014950166112957,0.068106312292359,0,0,1,4
27,48,3,0,48,1,0.044045676998369,0.078303425774878,0.00489396411093,0,1,4
15,44,5,0,44,2,0.024875621890547,0.072968490878939,0.008291873963516,0,1,4
18,63,4,0,63,3,0.028985507246377,0.101449275362319,0.006441223832528,0,1,4
15,51,8,0,51,1,0.024232633279483,0.082390953150242,0.012924071082391,0,1,4
13,58,6,1,58,3,0.018895348837209,0.084302325581395,0.008720930232558,0.001453488372093,1,4
14,47,7,0,47,0,0.022012578616352,0.073899371069182,0.011006289308176,0,1,4
11,39,5,0,39,0,0.016975308641975,0.060185185185185,0.007716049382716,0,1,4
13,53,3,1,53,1,0.020967741935484,0.085483870967742,0.004838709677419,0.001612903225806,1,4
28,49,7,0,49,0,0.041604754829123,0.072808320950966,0.010401188707281,0,1,4
10,31,1,0,31,0,0.021834061135371,0.067685589519651,0.002183406113537,0,1,4
10,44,6,0,44,0,0.015649452269171,0.068857589984351,0.009389671361502,0,1,4
12,50,8,0,50,2,0.017830609212481,0.074294205052006,0.011887072808321,0,1,4
23,55,10,0,55,0,0.035603715170279,0.085139318885449,0.015479876160991,0,1,4
18,51,2,0,51,0,0.025936599423631,0.073487031700288,0.002881844380403,0,1,4
25,67,9,0,67,1,0.03968253968254,0.106349206349206,0.014285714285714,0,1,4
15,56,2,0,56,0,0.022255192878338,0.083086053412463,0.002967359050445,0,1,4
8,43,4,1,43,0,0.012012012012012,0.064564564564565,0.006006006006006,0.001501501501502,1,4
16,58,8,0,58,1,0.023738872403561,0.086053412462908,0.01186943620178,0,1,4
19,60,9,0,60,1,0.029275808936826,0.092449922958398,0.01386748844376,0,1,4
8,30,3,0,30,0,0.018348623853211,0.068807339449541,0.006880733944954,0,1,4
13,42,2,0,42,0,0.035714285714286,0.115384615384615,0.005494505494505,0,1,4
18,60,5,0,60,1,0.028125,0.09375,0.0078125,0,1,4
14,49,4,0,49,2,0.021638330757342,0.075734157650696,0.006182380216383,0,1,4
8,41,2,0,41,0,0.012658227848101,0.064873417721519,0.003164556962025,0,1,4
11,42,1,0,42,2,0.028497409326425,0.10880829015544,0.00259067357513,0,1,4
7,29,0,0,29,0,0.016867469879518,0.069879518072289,0,0,1,4
10,28,2,0,28,0,0.026246719160105,0.073490813648294,0.005249343832021,0,1,4
4,26,0,0,26,0,0.010869565217391,0.070652173913044,0,0,1,4
9,24,0,0,24,0,0.024590163934426,0.065573770491803,0,0,1,4
8,31,4,0,31,0,0.016427104722793,0.063655030800821,0.008213552361396,0,1,4
13,47,1,0,47,3,0.019117647058824,0.069117647058824,0.001470588235294,0,1,4
5,27,0,0,27,1,0.015015015015015,0.081081081081081,0,0,1,4
18,57,1,0,57,0,0.029411764705882,0.093137254901961,0.001633986928105,0,1,4
14,41,2,0,41,1,0.040345821325648,0.118155619596542,0.005763688760807,0,1,4
7,36,4,0,36,2,0.015765765765766,0.081081081081081,0.009009009009009,0,1,4
11,44,2,0,44,1,0.026315789473684,0.105263157894737,0.004784688995215,0,1,4
11,34,1,0,34,0,0.023504273504274,0.072649572649573,0.002136752136752,0,1,4
9,34,2,0,34,1,0.027863777089783,0.105263157894737,0.006191950464396,0,1,4
5,33,2,1,33,5,0.013550135501355,0.089430894308943,0.005420054200542,0.002710027100271,1,4
9,43,1,0,43,0,0.016981132075472,0.081132075471698,0.00188679245283,0,1,4
5,27,1,0,27,1,0.012987012987013,0.07012987012987,0.002597402597403,0,1,4
10,37,7,0,37,7,0.03003003003003,0.111111111111111,0.021021021021021,0,1,4
9,37,3,1,37,3,0.021634615384615,0.088942307692308,0.007211538461538,0.002403846153846,1,4
11,49,5,0,49,0,0.028061224489796,0.125,0.012755102040816,0,1,4
7,26,2,1,26,0,0.017114914425428,0.063569682151589,0.004889975550122,0.002444987775061,1,4
10,49,5,0,49,4,0.028328611898017,0.138810198300283,0.014164305949009,0,1,4
7,36,1,0,36,3,0.02,0.102857142857143,0.002857142857143,0,1,4
8,29,2,0,29,1,0.023880597014925,0.086567164179105,0.005970149253731,0,1,4
10,47,2,0,47,0,0.025906735751295,0.121761658031088,0.005181347150259,0,1,4
8,42,3,0,42,4,0.020833333333333,0.109375,0.0078125,0,1,4
7,40,10,1,40,5,0.019830028328612,0.113314447592068,0.028328611898017,0.002832861189802,1,4
8,59,5,1,59,10,0.011251758087201,0.082981715893108,0.007032348804501,0.0014064697609,1,4
5,24,2,0,24,0,0.013054830287206,0.06266318537859,0.005221932114883,0,1,4
8,21,1,0,21,1,0.021798365122616,0.057220708446867,0.002724795640327,0,1,4
6,29,1,0,29,3,0.014457831325301,0.069879518072289,0.002409638554217,0,1,4
6,31,1,0,31,5,0.014598540145985,0.075425790754258,0.002433090024331,0,1,4
5,44,4,0,44,5,0.011682242990654,0.102803738317757,0.009345794392523,0,1,4
6,40,2,0,40,3,0.01699716713881,0.113314447592068,0.005665722379603,0,1,4
10,51,1,0,51,1,0.02247191011236,0.114606741573034,0.002247191011236,0,1,4
5,35,4,0,35,1,0.012658227848101,0.088607594936709,0.010126582278481,0,1,4
2,29,0,0,29,1,0.005649717514124,0.081920903954802,0,0,1,4
2,34,5,1,34,3,0.005509641873278,0.09366391184573,0.013774104683196,0.002754820936639,1,4
8,27,5,0,27,3,0.020565552699229,0.069408740359897,0.012853470437018,0,1,4
9,25,2,0,25,2,0.021897810218978,0.060827250608273,0.004866180048662,0,1,4
4,22,3,0,22,0,0.010610079575597,0.058355437665783,0.007957559681698,0,1,4
6,25,6,0,25,1,0.017910447761194,0.074626865671642,0.017910447761194,0,1,4
8,34,5,0,34,4,0.014953271028037,0.063551401869159,0.009345794392523,0,1,4
9,36,0,0,36,1,0.023316062176166,0.093264248704663,0,0,1,4
21,36,1,0,36,1,0.051219512195122,0.087804878048781,0.002439024390244,0,1,4
13,36,2,0,36,2,0.023339317773788,0.064631956912029,0.00359066427289,0,1,4
13,36,4,0,36,3,0.031476997578693,0.087167070217918,0.009685230024213,0,1,4
11,35,2,0,35,0,0.027160493827161,0.08641975308642,0.004938271604938,0,1,4
8,23,1,0,23,0,0.020050125313283,0.057644110275689,0.00250626566416,0,1,4
8,49,4,1,49,1,0.013816925734024,0.084628670120898,0.006908462867012,0.001727115716753,1,4
3,37,10,0,37,0,0.007389162561576,0.091133004926108,0.024630541871921,0,1,4
31,87,6,1,87,0,0.039440203562341,0.110687022900763,0.00763358778626,0.001272264631043,1,4
10,40,4,0,40,2,0.022421524663677,0.089686098654709,0.008968609865471,0,1,4
9,45,3,0,45,0,0.022332506203474,0.11166253101737,0.007444168734491,0,1,4
7,36,3,0,36,3,0.017766497461929,0.091370558375635,0.00761421319797,0,1,4
5,37,5,0,37,2,0.013661202185792,0.101092896174863,0.013661202185792,0,1,4
6,50,2,0,50,1,0.010733452593918,0.089445438282648,0.003577817531306,0,1,4
6,36,2,0,36,3,0.013574660633484,0.081447963800905,0.004524886877828,0,1,4
8,65,3,0,65,4,0.021857923497268,0.177595628415301,0.008196721311475,0,1,4
10,79,5,2,79,7,0.012886597938144,0.10180412371134,0.006443298969072,0.002577319587629,1,4
12,32,4,1,32,0,0.031496062992126,0.083989501312336,0.010498687664042,0.002624671916011,1,4
9,41,1,0,41,1,0.020044543429844,0.091314031180401,0.002227171492205,0,1,4
4,33,1,0,33,1,0.010309278350516,0.085051546391753,0.002577319587629,0,1,4
8,43,4,0,43,2,0.012820512820513,0.068910256410256,0.006410256410256,0,1,4
6,27,1,0,27,1,0.016901408450704,0.076056338028169,0.002816901408451,0,1,4
5,33,1,0,33,0,0.013297872340426,0.087765957446809,0.002659574468085,0,1,4
15,41,1,0,41,0,0.037593984962406,0.102756892230576,0.00250626566416,0,1,4
9,40,3,0,40,4,0.024193548387097,0.10752688172043,0.008064516129032,0,1,4
5,34,4,0,34,0,0.013661202185792,0.092896174863388,0.010928961748634,0,1,4
4,29,4,0,29,1,0.011834319526627,0.085798816568047,0.011834319526627,0,1,4
5,33,3,0,33,0,0.014792899408284,0.097633136094675,0.00887573964497,0,1,4
10,38,5,0,38,0,0.027472527472528,0.104395604395604,0.013736263736264,0,1,4
7,39,5,0,39,1,0.01511879049676,0.084233261339093,0.010799136069115,0,1,4
4,22,1,0,22,0,0.010471204188482,0.057591623036649,0.00261780104712,0,1,4
22,54,3,0,54,4,0.044715447154472,0.109756097560976,0.00609756097561,0,1,4
9,34,4,0,34,2,0.025,0.094444444444444,0.011111111111111,0,1,4
3,37,4,0,37,0,0.007751937984496,0.095607235142119,0.010335917312662,0,1,4
3,33,2,0,33,1,0.006564551422319,0.072210065645514,0.00437636761488,0,1,4
8,28,5,0,28,1,0.021857923497268,0.076502732240437,0.013661202185792,0,1,4
6,28,6,0,28,2,0.014705882352941,0.068627450980392,0.014705882352941,0,1,4
5,29,5,0,29,0,0.012626262626263,0.073232323232323,0.012626262626263,0,1,4
3,52,4,0,52,0,0.004815409309791,0.08346709470305,0.006420545746388,0,1,4
6,31,2,0,31,4,0.013761467889908,0.071100917431193,0.004587155963303,0,1,4
10,35,5,0,35,2,0.021459227467811,0.075107296137339,0.010729613733906,0,1,4
6,37,3,0,37,1,0.013483146067416,0.08314606741573,0.006741573033708,0,1,4
11,44,1,0,44,3,0.028497409326425,0.113989637305699,0.00259067357513,0,1,4
9,36,0,0,36,0,0.022388059701493,0.08955223880597,0,0,1,4
5,20,2,0,20,0,0.014005602240896,0.056022408963585,0.005602240896359,0,1,4
10,47,4,0,47,2,0.020080321285141,0.094377510040161,0.008032128514056,0,1,4
2,19,1,0,19,0,0.005681818181818,0.053977272727273,0.002840909090909,0,1,4
6,26,1,0,26,2,0.016393442622951,0.07103825136612,0.002732240437158,0,1,4
2,19,1,0,19,1,0.005602240896359,0.053221288515406,0.002801120448179,0,1,4
3,25,3,0,25,2,0.008547008547009,0.071225071225071,0.008547008547009,0,1,4
10,36,6,0,36,0,0.023310023310023,0.083916083916084,0.013986013986014,0,1,4
8,29,1,1,29,0,0.021798365122616,0.079019073569482,0.002724795640327,0.002724795640327,1,4
9,52,1,0,52,5,0.015817223198594,0.091388400702988,0.001757469244288,0,1,4
12,32,2,0,32,1,0.032967032967033,0.087912087912088,0.005494505494505,0,1,4
9,48,2,0,48,2,0.020454545454546,0.109090909090909,0.004545454545455,0,1,4
7,35,3,0,35,0,0.019718309859155,0.098591549295775,0.008450704225352,0,1,4
9,25,6,0,25,0,0.025568181818182,0.071022727272727,0.017045454545455,0,1,4
12,42,2,0,42,5,0.027586206896552,0.096551724137931,0.004597701149425,0,1,4
5,24,4,0,24,2,0.012048192771084,0.057831325301205,0.009638554216867,0,1,4
4,30,7,0,30,1,0.010335917312662,0.077519379844961,0.018087855297158,0,1,4
17,51,8,0,51,0,0.048991354466859,0.146974063400576,0.023054755043228,0,1,4
14,48,1,1,48,0,0.027613412228797,0.094674556213018,0.001972386587771,0.001972386587771,1,4
2,24,3,0,24,2,0.005494505494505,0.065934065934066,0.008241758241758,0,1,4
8,35,2,0,35,2,0.020151133501259,0.08816120906801,0.005037783375315,0,1,4
14,48,4,0,48,1,0.024221453287197,0.083044982698962,0.006920415224914,0,1,4
10,43,2,0,43,0,0.02710027100271,0.116531165311653,0.005420054200542,0,1,4
9,53,1,0,53,3,0.017647058823529,0.103921568627451,0.001960784313725,0,1,4
8,23,5,0,23,1,0.020408163265306,0.058673469387755,0.012755102040816,0,1,4
6,29,5,0,29,0,0.011695906432749,0.056530214424951,0.009746588693957,0,1,4
8,43,4,0,43,3,0.010152284263959,0.054568527918782,0.00507614213198,0,1,4
3,20,3,0,20,0,0.00828729281768,0.05524861878453,0.00828729281768,0,1,4
4,39,6,0,39,4,0.007889546351085,0.076923076923077,0.011834319526627,0,1,4
8,28,4,0,28,0,0.023668639053254,0.082840236686391,0.011834319526627,0,1,4
13,37,4,0,37,0,0.037356321839081,0.10632183908046,0.011494252873563,0,1,4
4,28,0,0,28,2,0.012012012012012,0.084084084084084,0,0,1,4
7,36,2,0,36,2,0.018567639257294,0.095490716180371,0.005305039787798,0,1,4
11,56,3,0,56,0,0.020992366412214,0.106870229007634,0.005725190839695,0,1,4
15,50,2,0,50,0,0.034246575342466,0.114155251141553,0.004566210045662,0,1,4
7,31,5,0,31,0,0.02,0.088571428571429,0.014285714285714,0,1,4
15,56,8,0,56,3,0.022590361445783,0.08433734939759,0.012048192771084,0,1,4
7,30,4,1,30,1,0.02,0.085714285714286,0.011428571428571,0.002857142857143,1,4
8,29,3,1,29,0,0.021164021164021,0.076719576719577,0.007936507936508,0.002645502645503,1,4
7,27,2,0,27,0,0.020231213872832,0.078034682080925,0.005780346820809,0,1,4
4,21,1,0,21,1,0.011527377521614,0.060518731988473,0.002881844380403,0,1,4
6,31,2,1,31,1,0.017291066282421,0.089337175792507,0.005763688760807,0.002881844380403,1,4
6,46,1,0,46,3,0.016666666666667,0.127777777777778,0.002777777777778,0,1,4
18,111,13,0,111,0,0.02710843373494,0.167168674698795,0.019578313253012,0,1,4
18,48,9,0,48,0,0.044887780548628,0.119700748129676,0.022443890274314,0,1,4
6,36,5,0,36,0,0.016666666666667,0.1,0.013888888888889,0,1,4
10,38,2,0,38,0,0.028011204481793,0.106442577030812,0.005602240896359,0,1,4
12,81,5,0,81,2,0.018779342723005,0.126760563380282,0.007824726134585,0,1,4
1,26,2,0,26,0,0.002849002849003,0.074074074074074,0.005698005698006,0,1,4
12,71,6,0,71,1,0.025862068965517,0.15301724137931,0.012931034482759,0,1,4
8,38,2,1,38,2,0.021857923497268,0.103825136612022,0.005464480874317,0.002732240437158,1,4
12,48,2,0,48,0,0.03448275862069,0.137931034482759,0.005747126436782,0,1,4
13,63,3,0,63,1,0.0325,0.1575,0.0075,0,1,4
10,36,1,0,36,1,0.028985507246377,0.104347826086957,0.002898550724638,0,1,4
7,25,1,0,25,2,0.020172910662824,0.072046109510087,0.002881844380403,0,1,4
9,68,8,0,68,0,0.01669758812616,0.126159554730983,0.014842300556586,0,1,4
3,33,7,0,33,0,0.008670520231214,0.095375722543353,0.020231213872832,0,1,4
14,33,4,0,33,0,0.026465028355388,0.062381852551985,0.007561436672968,0,1,4
10,45,5,0,45,0,0.026525198938992,0.119363395225464,0.013262599469496,0,1,4
9,47,7,0,47,0,0.022670025188917,0.118387909319899,0.017632241813602,0,1,4
6,36,6,0,36,1,0.016666666666667,0.1,0.016666666666667,0,1,4
9,63,4,0,63,0,0.014586709886548,0.102106969205835,0.006482982171799,0,1,4
5,24,5,0,24,1,0.015060240963855,0.072289156626506,0.015060240963855,0,1,4
11,41,5,0,41,0,0.032069970845481,0.119533527696793,0.014577259475219,0,1,4
8,37,3,0,37,0,0.023738872403561,0.109792284866469,0.008902077151335,0,1,4
10,60,3,0,60,3,0.018796992481203,0.112781954887218,0.005639097744361,0,1,4
7,37,3,0,37,0,0.019073569482289,0.100817438692098,0.008174386920981,0,1,4
13,33,5,0,33,2,0.03485254691689,0.088471849865952,0.013404825737265,0,1,4
11,44,1,0,44,2,0.020952380952381,0.083809523809524,0.001904761904762,0,1,4
7,33,1,0,33,3,0.020527859237537,0.096774193548387,0.002932551319648,0,1,4
18,71,4,0,71,1,0.025352112676056,0.1,0.005633802816901,0,1,4
14,57,8,0,57,3,0.032482598607889,0.132250580046404,0.018561484918794,0,1,4
13,42,3,0,42,0,0.041139240506329,0.132911392405063,0.009493670886076,0,1,4
16,69,4,0,69,0,0.033333333333333,0.14375,0.008333333333333,0,1,4
3,45,1,0,45,2,0.009287925696594,0.139318885448916,0.003095975232198,0,1,4
11,46,4,0,46,4,0.02258726899384,0.094455852156058,0.008213552361396,0,1,4
15,34,6,0,34,0,0.039473684210526,0.089473684210526,0.015789473684211,0,1,4
14,30,5,0,30,0,0.039660056657224,0.084985835694051,0.014164305949009,0,1,4
30,63,1,0,63,4,0.045248868778281,0.095022624434389,0.001508295625943,0,1,4
12,36,2,0,36,0,0.032258064516129,0.096774193548387,0.005376344086022,0,1,4
9,37,2,0,37,6,0.024657534246575,0.101369863013699,0.005479452054795,0,1,4
9,37,5,0,37,0,0.025568181818182,0.105113636363636,0.014204545454546,0,1,4
9,31,2,0,31,1,0.02319587628866,0.079896907216495,0.005154639175258,0,1,4
9,35,4,0,35,0,0.016216216216216,0.063063063063063,0.007207207207207,0,1,4
18,48,7,0,48,1,0.029411764705882,0.07843137254902,0.011437908496732,0,1,4
8,38,3,0,38,0,0.020671834625323,0.098191214470284,0.007751937984496,0,1,4
5,35,2,0,35,2,0.015479876160991,0.108359133126935,0.006191950464396,0,1,4
13,44,4,0,44,1,0.032581453634085,0.110275689223058,0.010025062656642,0,1,4
16,39,4,0,39,0,0.044444444444444,0.108333333333333,0.011111111111111,0,1,4
8,49,4,1,49,1,0.016771488469602,0.10272536687631,0.008385744234801,0.0020964360587,1,4
12,64,6,0,64,1,0.016574585635359,0.088397790055249,0.00828729281768,0,1,4
18,38,5,0,38,0,0.051724137931035,0.109195402298851,0.014367816091954,0,1,4
17,45,2,0,45,0,0.042713567839196,0.113065326633166,0.005025125628141,0,1,4
8,25,2,0,25,0,0.019323671497585,0.060386473429952,0.004830917874396,0,1,4
11,52,1,1,52,1,0.020522388059702,0.097014925373134,0.001865671641791,0.001865671641791,1,4
16,54,1,1,54,0,0.024242424242424,0.081818181818182,0.001515151515152,0.001515151515152,1,4
8,29,2,0,29,0,0.020997375328084,0.076115485564305,0.005249343832021,0,1,4
11,47,2,0,47,2,0.023305084745763,0.099576271186441,0.004237288135593,0,1,4
10,48,7,0,48,1,0.028089887640449,0.134831460674157,0.019662921348315,0,1,4
12,37,3,0,37,0,0.028571428571429,0.088095238095238,0.007142857142857,0,1,4
9,33,4,0,33,0,0.024657534246575,0.09041095890411,0.010958904109589,0,1,4
14,38,6,0,38,0,0.029978586723769,0.081370449678801,0.012847965738758,0,1,4
11,50,4,0,50,4,0.022633744855967,0.102880658436214,0.008230452674897,0,1,4
17,57,8,0,57,1,0.025954198473282,0.087022900763359,0.012213740458015,0,1,4
8,24,3,0,24,0,0.022346368715084,0.067039106145251,0.008379888268156,0,1,4
14,34,5,0,34,0,0.040816326530612,0.099125364431487,0.014577259475219,0,1,4
10,25,1,0,25,0,0.028169014084507,0.070422535211268,0.002816901408451,0,1,4
13,34,4,1,34,0,0.0325,0.085,0.01,0.0025,1,4
12,33,8,0,33,0,0.030379746835443,0.083544303797468,0.020253164556962,0,1,4
17,34,1,0,34,1,0.045822102425876,0.091644204851752,0.002695417789757,0,1,4
6,31,4,0,31,1,0.017804154302671,0.091988130563798,0.01186943620178,0,1,4
18,35,1,0,35,0,0.054711246200608,0.106382978723404,0.003039513677812,0,1,4
10,32,1,0,32,0,0.024752475247525,0.079207920792079,0.002475247524752,0,1,4
18,52,3,0,52,0,0.037974683544304,0.109704641350211,0.006329113924051,0,1,4
12,33,1,1,33,0,0.025974025974026,0.071428571428571,0.002164502164502,0.002164502164502,1,4
21,43,1,0,43,2,0.06,0.122857142857143,0.002857142857143,0,1,4
13,50,2,0,50,1,0.027896995708155,0.107296137339056,0.004291845493562,0,1,4
22,76,2,1,76,2,0.033132530120482,0.114457831325301,0.003012048192771,0.001506024096386,1,4
11,30,2,0,30,0,0.028720626631854,0.078328981723238,0.005221932114883,0,1,4
8,36,3,0,36,1,0.022857142857143,0.102857142857143,0.008571428571429,0,1,4
14,52,3,1,52,2,0.032558139534884,0.12093023255814,0.006976744186047,0.002325581395349,1,4
9,31,5,0,31,0,0.025352112676056,0.087323943661972,0.014084507042254,0,1,4
9,38,1,0,38,0,0.021479713603819,0.090692124105012,0.002386634844869,0,1,4
18,45,3,0,45,0,0.027355623100304,0.06838905775076,0.004559270516717,0,1,4
18,40,1,0,40,0,0.050279329608939,0.111731843575419,0.002793296089385,0,1,4
9,37,2,0,37,1,0.026392961876833,0.108504398826979,0.005865102639296,0,1,4
13,38,2,0,38,0,0.033333333333333,0.097435897435897,0.005128205128205,0,1,4
18,43,0,0,43,0,0.035785288270378,0.085487077534791,0,0,1,4
12,54,4,0,54,2,0.020761245674741,0.093425605536332,0.006920415224914,0,1,4
10,42,2,0,42,1,0.028011204481793,0.117647058823529,0.005602240896359,0,1,4
8,37,5,0,37,0,0.023188405797101,0.107246376811594,0.014492753623188,0,1,4
5,36,1,1,36,0,0.013698630136986,0.098630136986301,0.002739726027397,0.002739726027397,1,4
7,29,4,0,29,0,0.020958083832335,0.086826347305389,0.011976047904192,0,1,4
6,34,4,0,34,1,0.0125,0.070833333333333,0.008333333333333,0,1,4
13,37,3,0,37,0,0.032098765432099,0.091358024691358,0.007407407407407,0,1,4
21,71,3,1,71,3,0.029829545454546,0.100852272727273,0.004261363636364,0.001420454545455,1,4
13,32,5,0,32,0,0.038123167155425,0.093841642228739,0.014662756598241,0,1,4
6,34,3,0,34,5,0.017647058823529,0.1,0.008823529411765,0,1,4
9,30,4,0,30,3,0.027522935779817,0.091743119266055,0.012232415902141,0,1,4
15,51,3,0,51,5,0.040431266846361,0.137466307277628,0.008086253369272,0,1,4
4,29,1,0,29,4,0.011142061281337,0.080779944289694,0.002785515320334,0,1,4
12,54,2,0,54,0,0.018292682926829,0.082317073170732,0.003048780487805,0,1,4
2,29,0,0,29,4,0.005333333333333,0.077333333333333,0,0,1,4
4,20,0,1,20,1,0.01,0.05,0,0.0025,1,4
1,17,0,1,17,2,0.002873563218391,0.048850574712644,0,0.002873563218391,1,4
4,21,0,0,21,0,0.013289036544851,0.069767441860465,0,0,1,4
5,33,4,0,33,1,0.013888888888889,0.091666666666667,0.011111111111111,0,1,4
12,59,3,1,59,0,0.024640657084189,0.121149897330595,0.006160164271047,0.002053388090349,1,4
17,36,2,1,36,0,0.045822102425876,0.097035040431267,0.005390835579515,0.002695417789757,1,4
12,31,0,0,31,1,0.033802816901408,0.087323943661972,0,0,1,4
10,25,4,0,25,0,0.029069767441861,0.072674418604651,0.011627906976744,0,1,4
20,45,3,0,45,0,0.028943560057887,0.065123010130246,0.004341534008683,0,1,4
21,45,4,0,45,1,0.054123711340206,0.115979381443299,0.010309278350516,0,1,4
24,56,3,0,56,0,0.055427251732102,0.12933025404157,0.006928406466513,0,1,4
15,49,6,0,49,1,0.023183925811437,0.075734157650696,0.009273570324575,0,1,4
9,34,0,0,34,2,0.024193548387097,0.091397849462366,0,0,1,4
